,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_class,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned
14714,39, Private,266347, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14715,62, Private,68268, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,diminishing_workclass,class1,education4,capital_gain1,capital_loss1,hours4
14716,59, Self-emp-inc,145574, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,diminishing_workclass,class1,education7,capital_gain1,capital_loss1,hours4
14717,29, Private,128666, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14718,31, Private,119411, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14719,38, Private,276552, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14720,22,Private,305423, Some-college,10, Never-married,Prof-specialty, Own-child, White, Male,0,0,36, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14721,38, Federal-gov,104236, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,1471,0,40, United-States, <=50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4
14722,48,Private,136455, Some-college,10, Divorced,Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours2
14723,71, Self-emp-not-inc,139889, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, >50K.,junior_retired,class1,education4,capital_gain1,capital_loss1,hours8
14724,39, Local-gov,102953, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14725,36,Private,320183, 11th,7, Never-married,Prof-specialty, Own-child, Black, Male,0,0,24, United-States, <=50K.,mid_workclass,class2,education4,capital_gain1,capital_loss1,hours3
14726,47, Private,83407, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,84, United-States, >50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours9
14727,22,Private,118910, Some-college,10, Never-married,Prof-specialty, Not-in-family, White, Male,0,0,43, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14728,41, Private,99254, Masters,14, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K.,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours3
14729,43, State-gov,198766, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14730,20, Private,191832, 12th,8, Never-married, Other-service, Unmarried, White, Male,0,0,40,United-States, <=50K.,starter_workclass,class1,education5,capital_gain1,capital_loss1,hours4
14731,23, Private,146178, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Male,0,0,46, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14732,35, Private,132879, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14733,44, Private,94706, Bachelors,13, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4
14734,48, Local-gov,273767, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,40, United-States, >50K.,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4
14735,43, Self-emp-not-inc,204235, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours5
14736,62,Private,181782, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours2
14737,39, State-gov,144860, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4
14738,44, Private,185832, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14739,81, Private,55314, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,4, United-States, >50K.,sineor_retired,class1,education8,capital_gain1,capital_loss1,hours1
14740,44, Private,200194, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14741,37, Private,339772, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K.,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours4
14742,54, Private,159755, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14743,24, Private,200207, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14744,27, Private,31493, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours3
14745,31, Private,168981, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14746,20, Private,201729, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,33, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14747,30, Self-emp-not-inc,105749, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5
14748,56, Federal-gov,101847, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,4064,0,40, United-States, <=50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14749,46, Private,110646, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,56, United-States, <=50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours6
14750,34, Private,139753, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,2174,0,50, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14751,25, Private,255004, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3
14752,34, Private,341954, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class2,education8,capital_gain1,capital_loss1,hours4
14753,43, Private,124330, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,46, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14754,46, Private,64563, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K.,senior_workclass,class1,education9,capital_gain1,capital_loss5,hours5
14755,32, Self-emp-not-inc,29254, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5
14756,25,Private,182810, Some-college,10, Never-married,Prof-specialty, Not-in-family, White, Female,0,1564,37, United-States, >50K.,starter_workclass,class1,education6,capital_gain1,capital_loss4,hours4
14757,33,Private,139051, 11th,7, Separated,Prof-specialty, Unmarried, Black, Female,0,0,53, United-States, <=50K.,junior work_class,class1,education4,capital_gain1,capital_loss1,hours6
14758,31, Private,151053, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,34, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14759,66, Self-emp-inc,45702, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K.,junior_retired,class1,education4,capital_gain1,capital_loss1,hours5
14760,26,Private,138685, Some-college,10, Never-married,Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14761,37, Private,164193, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4
14762,73, Private,109651, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K.,junior_retired,class1,education6,capital_gain1,capital_loss1,hours3
14763,30, Private,126364, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5
14764,31, Private,328199, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Female,2354,0,40, United-States, <=50K.,junior work_class,class2,education6,capital_gain1,capital_loss1,hours4
14765,44, Self-emp-not-inc,180096, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K.,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours2
14766,23, Private,197613, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14767,35, Private,170195, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14768,48, Federal-gov,56482, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education4,capital_gain1,capital_loss1,hours4
14769,53, Private,23686, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,1741,40, United-States, <=50K.,Advanced_workclass,class1,education8,capital_gain1,capital_loss5,hours4
14770,62, State-gov,200916, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours4
14771,44, Private,160261, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,2377,35, Hong, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss6,hours4
14772,21, Private,129232, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14773,22, Local-gov,249727, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14774,35, State-gov,106448, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K.,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours5
14775,61, Local-gov,313852, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K.,diminishing_workclass,class2,education8,capital_gain1,capital_loss1,hours4
14776,33, Private,213722, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Greece, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14777,29, Private,120645, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4
14778,78,Private,167336, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,16, United-States, <=50K.,sineor_retired,class1,education6,capital_gain1,capital_loss1,hours2
14779,21, Self-emp-not-inc,199419, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5
14780,23, Private,132053, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14781,21, Private,311570, Assoc-acdm,12, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K.,starter_workclass,class2,education8,capital_gain1,capital_loss1,hours4
14782,30, Private,187203, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4
14783,76, Private,201240, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K.,sineor_retired,class1,education6,capital_gain1,capital_loss1,hours4
14784,51, Private,150999, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4
14785,30, Self-emp-not-inc,24961, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14786,36, Local-gov,152021, 11th,7, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K.,mid_workclass,class1,education4,capital_gain1,capital_loss1,hours3
14787,20, Private,374116, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class2,education4,capital_gain1,capital_loss1,hours4
14788,73, Private,35370, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K.,junior_retired,class1,education8,capital_gain1,capital_loss1,hours4
14789,38, Private,65291, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,24, United-States, <=50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours3
14790,71,Private,283889, HS-grad,9, Married-spouse-absent,Prof-specialty, Not-in-family, Black, Male,0,1816,40, United-States, <=50K.,junior_retired,class1,education6,capital_gain1,capital_loss5,hours4
14791,36, Self-emp-not-inc,48585, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,4, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours1
14792,26, Private,132661, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
14793,52, Private,267583, 10th,6, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K.,Advanced_workclass,class1,education4,capital_gain1,capital_loss1,hours4
